Australia,2020,Hydro,94445.94068300366,22767.263344353298,9336505357.545462,1000653085,197373695101232.1,589447.2840636768,58785.38581293178,16980.501503225758,327932.56792138173,804710,0,9995227484.620783,1,21.503657308637052,2920.3871403287994,125.85678784571519,5.888987582441142,9.883935589159032,51.976956291530655,92.19853050236529,973.0559219284393,0.4730279589639578,0.11827427707125358,294816012.8630921,939473628.9457512,9.210793057683514,0,87.78035976897469,46.40932393186468,1,849,4.539270173288923,0,1,68.25932654404305,55.367122977096585,87.74133638570174,1,4.327694405575519,1.6160394139580858,6.099425282713663,0.26896898591860174,6.878306028923379,96.99773835515606,9.024593743792831,63.965889628088334,120,85,9576,19945,85.66517192208903,1,0
France,2015,Biomass,58687.42384921552,21736.384359951462,5999943937.860733,358880911,151815676261503.84,383070.7317911441,46505.09119244383,66348.22824990697,274918.1413771252,563205,0,4849675224.998084,0,26.200022725010342,2925.886102616536,231.48504824641003,1.3039548069050133,51.08575899900405,62.08674938968408,14.276244408440075,943.1059779722392,0.5028000122596823,0.09431695211372432,57250177.84409236,758165624.5719227,8.819798443828116,1,52.633594306125,56.94575820530095,1,803,4.911429210493088,0,1,96.38793591656648,62.62940121467023,17.27038528762175,0,1.4813571510248857,0.19137845091554806,3.3553122776708753,3.8112111619463818,1.7723535672960467,90.28302682661167,7.221644145876882,56.72555805490638,414,8,5425,836769,48.522069220456,0,0
Japan,2003,Solar,45979.2349765951,38349.32324513662,9746854344.3036,1352457661,117121294341354.66,378741.9710330972,35551.54597517096,19706.661008771414,167060.85758950538,386671,0,9087325614.761837,0,36.82737384683159,2569.12447591363,238.70266351771357,3.1224537340934084,51.436693424005384,96.30620683291677,7.83856410806113,252.00255167244606,0.6396571015697374,0.3786335809395933,576176300.5873457,367165469.0825156,8.353920553579007,1,66.54015643909884,76.90526089396896,1,563,3.1499229113672333,1,1,65.83758426006122,48.473740185904056,74.7577615817036,1,7.110037946734076,4.198586989917283,3.047275619057542,9.081721143225833,5.580473622480518,64.1354260273064,97.89219393986747,73.17620660943982,477,72,4081,131995,35.21892567010071,1,0
Brazil,2004,Geothermal,92392.05433173166,1451.9577371630983,2450100983.4448447,431084272,95894745626916.3,228345.02771089078,44923.94583861339,43814.597648900795,815109.1193160713,460132,0,3022177261.1549745,0,-5.527712554228766,2629.1575092239223,271.64329604834404,12.132348608158908,60.97014250439273,1.9838378491995878,21.64028289592662,460.77739303691436,0.6910129326675082,0.43851930884244456,11490883.078157103,946942568.6702665,3.1900269486754196,0,65.1432041467186,54.11067194746517,1,362,3.4013017996673534,0,1,42.5019984310222,0.6265242919145653,98.43657372316463,1,8.524550733941604,9.708582523385733,9.616563962439189,1.7226671636808,6.754293256129791,95.85886186739003,62.8098813862305,98.31367784869491,594,45,6847,428121,63.09970555366543,1,1
China,2019,Solar,13971.290646870139,9270.85758814561,5744406107.41465,1109874556,85213111128369.11,585596.9673893141,12893.429684703795,23039.24337052995,626178.0410349978,102736,0,9171389188.215355,0,2.581276197040731,1315.7833303611494,194.64845855873313,11.205771449785013,70.63858890638384,52.69543797639458,0.4892420930665775,18.285563716303937,0.3293353328350227,0.37152833742899904,903585687.0170772,704721926.1725528,7.246586149227784,1,42.264908313101245,15.018519217130743,1,517,7.98280895269544,0,1,50.12102571847649,42.770026710437826,62.55555682013932,1,1.5857622899625845,0.158623393290237,4.213214929442687,5.6305973784408225,9.39070233196437,80.42539640754119,67.87764098013446,94.1784282342745,875,34,6099,822785,4.665635137150681,0,1
Japan,2003,Wind,59115.99766547072,27979.992198957898,4582974095.620189,667329824,139242336294498.86,265533.34946944204,81836.0160047312,94589.54588651769,147981.50512544694,518956,1,2432440456.5523973,0,14.823044874349403,1210.0425189568464,172.67997116434896,7.880459563769451,56.97894511209377,67.58517907389383,78.42235538560885,954.7693736262812,0.21368458198464613,0.37412977929155733,894428695.2854865,408744187.15296185,7.946121065539647,0,4.3022054754731425,97.92039467934559,1,76,8.944081910334193,0,0,73.47263052698422,55.83885040617631,87.7752761667302,0,6.90824065598774,5.525357689393386,5.538427205499385,0.2857952504780048,8.438031464138739,89.45334573374146,95.16030449974609,40.75906608348785,615,62,5334,83674,16.856236867513875,0,0
India,2010,Wind,91946.61490188426,46526.03501721793,2979264242.914747,819890449,124421138033199.5,883549.1209687594,72708.25005466615,96055.22675605745,437529.790018632,103788,1,2317398453.7781816,1,27.442775204920167,2333.3247808477036,299.5108871191929,3.6711892087386255,6.14624127255512,38.11885750617216,49.035851417240494,863.9573757965652,0.6715294989745145,0.28065193939201305,318818332.7957275,275315044.476279,0.3312846651079926,1,3.1474368993249846,34.032653915742884,1,661,6.036861708149929,1,1,66.6621826410454,27.67005808348881,98.51349878469684,0,6.08326763240359,5.932003636698822,1.9063811914951534,3.4191023681614343,2.5637104807088584,6.9551233497083365,53.31840037318452,4.2940683055178175,918,39,9752,172796,8.312129671790846,1,0
Canada,2014,Geothermal,11622.55432817397,7732.191710525049,3472263059.2892118,1028923556,169629322124846.0,172539.09634679265,51632.86621448265,15763.271569992103,380553.2307768072,362786,1,432472687.8323438,0,16.956592372845112,2618.002019610919,145.65666129436758,11.844929492636437,66.11528479911331,98.89430156320843,78.10287681132361,345.3550921431281,0.32288957789844064,0.418145070093183,569115716.6215136,840452136.6547482,8.425989149817985,1,98.45373171263114,42.5857408613477,0,910,9.80830014787381,1,1,97.6900285325658,34.873738170263955,17.205228035294915,0,2.2380632996560355,8.521792059845264,7.952367254103422,1.3691597945115797,0.26392183903991007,12.350572652307857,44.309357807662245,30.72493420384741,885,3,4324,942539,90.65984685717197,1,0
Canada,2007,Solar,60064.59443599544,44469.003816198194,2594213144.472237,177660023,171050696753648.16,166130.76767924646,51774.06062000643,32504.32181352577,725511.2633656503,498727,0,6726458258.051104,1,-5.9484923821734945,1235.686875457905,163.54590576393466,5.165741558349455,15.705869791028126,7.046488388824168,0.87473551653513,776.5050337265467,0.4964367932677569,0.4544071448433823,981091786.5110095,927295257.490704,5.411254879995505,1,20.94059707757672,20.09242302515142,0,697,1.2641240474687776,1,1,56.87668687648102,29.61455739386135,71.3926657399223,0,1.1692804988183014,2.5951000426900226,6.4145093977591525,9.394517253304455,1.2999854147906442,6.561041553235958,26.31069492245509,70.52839851944688,518,61,5617,309344,63.39593484760915,0,0
Russia,2013,Solar,12559.008070827844,47867.667927119364,8102848856.723985,638992383,123177677073337.27,708483.3407833164,6400.928865828672,53259.847083312,819959.5439614749,946232,1,5194064781.985875,0,-9.123223413294031,1870.0368918687616,231.45169422710055,0.5500832615978707,2.6270801288952095,16.160336822948974,41.848097479280966,523.662665595398,0.09839956866072685,0.060524436601513146,106274044.02267748,964998811.7096288,8.793132552319456,1,99.60947476472242,17.24790550483224,1,140,3.5785219171171976,1,1,40.800928242433,47.99333859509296,11.63762888374238,0,2.7683251170696344,5.554592013185577,6.352801501424161,7.924393369979175,0.8204493281229686,55.19505302354474,54.21855718766294,99.63501410502586,339,88,7530,304285,14.53873492126949,1,0
India,2004,Wind,45651.39033153385,17882.67274742286,4768448557.184646,645504486,199667215298513.5,513634.72697281546,56941.41739322024,35114.77977990141,234652.15939140128,308358,0,8588410342.279542,1,-4.364073337221871,1546.3003028996043,184.64535223199312,12.293354492549495,10.981476884263442,81.71839298117519,3.1094652052977345,447.48702886135703,0.2804359108347868,0.19486158152690236,364051869.58377063,666033456.9901251,4.9887404513989715,1,46.11660444090702,95.02360233282769,0,151,4.2876526199771305,1,0,16.277393698504405,71.68018600687583,49.928799434741,1,3.2593229114776303,3.174155491432283,3.33719554300541,0.5238290038946936,0.22592778561953852,16.202342766122747,69.38243239265536,0.7467812445219879,103,86,3724,610035,47.58658595023088,0,0
Germany,2019,Geothermal,6452.543315050981,38509.5543280055,3096458361.010914,921260293,172478671737392.88,139941.43126251997,30750.38623193264,91696.78806450176,910255.6196961015,991498,0,3659133658.5101047,1,23.611115817917536,2903.8802246104906,208.46230120081577,11.613753573630989,16.84670078070849,94.80337642580808,63.95331410779257,145.75450167641728,0.08780054203291521,0.061412021470003,760413870.623592,891290513.9803969,9.19394830715051,1,47.36076569292904,57.62419210044681,0,145,8.9445629790515,0,0,94.60678532282104,86.07591827995856,48.21388174736106,0,7.896667705265098,3.793349788912032,7.558234708838376,5.6576871708665335,0.9865454584911693,52.30717381538976,74.77592142189617,17.730556447520275,723,56,2970,188755,32.33539464581546,1,1
Japan,2023,Hydro,54189.42971622558,21331.961648190692,95613210.9759055,1439236926,79251302326424.83,516545.4467823944,61715.33935181486,73185.16164152494,388361.4525616357,272591,1,6586602253.525491,1,17.162673108777717,2102.5608654405883,279.6003700691147,1.4449897020590508,89.67017651844913,80.46250072944274,10.677635386402374,821.5903619595032,0.22122314669173548,0.30640261994663476,588458611.7685356,424784028.82337046,7.086373832049318,1,92.56933124700217,13.740254392602768,0,598,1.3524085812432174,0,1,27.18436146386808,67.84735464482328,67.03419111194417,0,9.627494301219249,1.780340266026087,0.6987524267734968,6.364915231581527,5.240255525857485,43.58362237623117,16.975031315017663,11.527339700360672,818,36,4914,231746,86.63624860317721,1,0
France,2019,Solar,13206.277623728467,9431.55723555201,7090542967.231883,238997578,86793624410269.86,138146.44554975606,71370.47060228213,12547.576542124421,735880.8758567891,114584,1,1505477226.0037823,0,26.04917648676105,1585.5229174920414,221.7918744876868,14.898511346141614,19.175628590129524,5.400893392176598,89.49138697799386,414.7888547701779,0.8904316206210792,0.4276027750636948,522779396.37462395,262910193.12042037,8.585327200408546,1,92.19604929375106,65.14611369770522,1,612,8.267123936362712,0,0,85.29381669278676,70.26347966378188,46.64418132160234,1,4.1411178112349445,9.957818028452412,6.091541156606687,3.6431012417335173,3.5785452719462985,53.45912815072297,93.3938477412454,75.45426879688067,257,1,7009,129418,37.986117214656325,0,1
Germany,2002,Wind,88257.04379249284,6677.653299977513,353086030.8565382,97062430,150751749194992.84,821371.8227370246,17718.311905789647,51555.147959097434,227691.6862585439,483295,1,7442479991.017229,1,11.862656579811247,2856.2990638388846,168.04949270540203,2.435654988105776,40.7440064029537,46.23841914815991,17.714376473878836,323.3365549237194,0.3976646391352613,0.4828956098948457,123799500.18333195,402307156.5479012,6.10714627390877,1,42.63026551310104,28.339854185432102,1,359,0.3280888483546629,1,1,15.378311816972246,33.530249230387454,47.307923958681855,1,8.634186945479087,3.6302974972893933,2.260264065386701,6.4431407593315235,9.824560115703338,28.207540879730864,16.595671036540814,72.39454731094028,656,93,1415,406380,96.48247494861631,1,1
France,2008,Biomass,33298.65817994301,22616.375303541132,1659961922.606244,437832353,123645894223058.42,651910.2227023211,25150.512160251314,24921.133054942125,883790.0859884438,474766,0,2347854908.897511,0,35.385670001654965,1868.6710200474,252.91778754919017,14.78196320103334,23.79286338326554,42.24925366508157,3.8718465848516015,442.82237421681856,0.14107269987163984,0.19547031604006726,101052319.26561907,674769305.5296315,5.291348141017425,1,53.054170284528844,95.13166224714337,0,378,4.72535317873617,0,0,22.740727922292482,92.96021551626058,60.26329488121459,0,3.838475096476847,6.651483510506196,9.308296858353518,2.6005940614434553,2.015985045182709,37.731560940359486,27.519052910551302,16.534057753495603,695,49,5601,992670,91.07439403155921,0,0
France,2014,Solar,23475.58020933785,26126.977807426574,5969154830.0233135,935690863,152121111784260.47,455239.0349373131,50328.269073811985,33275.94220940228,878263.379739819,399222,0,6816213996.755488,1,38.902712743413126,162.00543939907612,215.9286708158226,6.8262069749068495,51.289507376874724,87.58479718961092,10.838227980075231,345.50414368792894,0.2175250625797005,0.49279620917528016,995033360.1591284,439216288.8879375,5.570464719529648,1,21.21402844708804,43.27940131750789,0,171,0.6715005362940518,0,0,4.831115284804499,59.446092128744525,1.6268201891379452,1,8.77599456780364,2.006915588300907,9.943303116771213,7.519341924121136,1.4707931692558451,41.232790847120256,81.28669176629977,34.651306827562614,337,61,6163,826386,43.16131699890171,0,1
Brazil,2010,Solar,20829.131056139842,5541.267056751719,2515442675.916611,500569280,45543043872048.29,140912.13067005496,63275.04182837035,31978.84325586191,998758.1619828666,968401,1,8603083114.9685,1,22.694756612593864,126.07378591204548,201.03953055602835,6.571225659963055,29.099281457186134,38.852956624523586,22.2530024078168,7.973130930302096,0.8107173734832558,0.4674999122155408,724400881.517183,632798278.5989083,0.17512444037586894,0,4.202587668088375,84.38640193771026,1,737,3.4800055858296752,1,0,10.61302450482826,52.17502803735069,62.16508559461633,1,0.2642889566426987,4.64562161802216,0.4118472937361428,5.1226457815388615,2.9326945302434195,9.036940518057413,86.54245054517565,10.765877000156376,110,87,2380,401325,35.598466916427704,0,1
Germany,2007,Wind,66119.73910714441,3211.2069594393,2448703304.780943,1321792139,55816667718543.29,727400.6179817135,7319.56459804457,86389.62076140736,893044.7302351565,937317,1,3420183124.3658876,1,14.639817800683133,334.8810119458416,110.91821404688598,5.699146956484881,95.21555094653831,36.10767213955962,16.044202211743553,19.99103999044258,0.7664813570511808,0.48934130703608614,654179539.009164,441853622.68487614,4.389931688744984,0,81.4766477633335,36.18953454191334,0,339,4.105123483258328,1,1,6.700904043625188,8.618745007802886,56.100437251430094,1,0.9708056952840105,9.487619148596071,3.5324064038844103,1.317388968963229,6.296019948385015,10.129423803644555,54.05686760171632,20.130803764895532,636,60,4507,675979,57.04050318997594,1,1
India,2021,Wind,99502.36687317422,23662.953458953416,6752566037.995665,524190208,170726728775994.12,862833.1469674911,53940.55033808411,33216.56648773379,294783.8146857614,543473,1,5798464509.829889,1,11.268633778205103,2587.38824643012,261.48791364840974,2.0643710485105675,14.382780873445222,72.42764509446606,96.37111274469441,223.8755486890183,0.10986202862858352,0.3340090166702452,293021892.5902319,770578273.7386256,1.719023468822356,1,25.12631156357831,71.50641032049026,1,767,1.1306907309762348,1,0,40.02585981868874,44.40845111343227,15.334974482799336,1,9.338798010269647,6.235930944574535,8.046481425949224,9.140874115131501,7.452325483603808,11.343084697619554,29.007385201932657,89.32264765715618,649,58,5472,203238,96.44778341029055,0,1
USA,2005,Wind,9629.802035682605,17281.92361736058,2065625146.3236911,747545990,79172043200657.11,487522.83069041325,70800.08019411316,17213.992715093278,694710.0129454389,936661,1,2174412917.859392,0,26.20381837401699,814.9643288653454,252.30611525252166,14.96333653117647,83.89338091731412,10.638105840530809,8.276298951058504,830.6260808249644,0.5042797745716573,0.44297519122151297,84553190.34629497,116127444.76711687,0.8674031760251566,1,87.1875207271871,31.508674985160244,1,834,4.3912910376766,0,1,20.570456242080336,51.56000907222271,98.8796995101465,0,4.94126915888797,1.7268736539500618,9.047714097462785,9.05043432944285,6.546806967253447,84.2434812843917,31.606596670080766,19.2089539326311,793,91,4079,583403,24.343327216801946,0,0
France,2010,Geothermal,55751.5783820966,25967.37118269767,3063423196.8127513,1016366529,2628612855333.9995,144440.81123552972,3393.16054711022,54686.910528538916,521881.03924964264,308653,1,7288690970.371399,1,3.1677650999688147,1307.7397679379844,222.50082806647828,11.992785067032768,45.01909342305959,34.89862016203473,12.083395505202233,558.2259920397172,0.5637141541736458,0.15963613730583523,495086619.21352464,970878260.255862,0.9684390399616893,1,34.902913808550586,6.558255141330815,0,654,3.7485182012943663,1,1,60.31036653541918,15.486238204630876,3.3335181849449835,0,5.892246325255016,5.01406838365058,1.358340908757466,7.761149829496214,1.1252284468792173,30.43689995097746,31.476508051195285,6.2682411298518925,813,68,8273,723823,78.74993520635891,1,0
Russia,2020,Hydro,54157.627071831324,412.70126832086044,6394575200.992687,188910945,115366382929304.55,140334.6542407256,44736.96210316354,11785.072810558802,912903.2483564318,220529,1,1880145938.1915789,1,-9.348936222046486,1919.2294561683327,156.65835232696853,1.3211159210863594,63.30020629389814,39.30798245349523,77.08179971990933,289.98483949920046,0.012089128726638587,0.4615449525061122,287836553.60477793,391906162.4791645,9.451359453498757,1,12.46008548384011,57.63482526629309,1,350,9.599029036435693,1,1,53.41315918218575,90.36603350265098,4.653612688864072,0,6.6444114714257445,8.03997678360298,8.725400811927045,7.811003875635974,5.569240826987376,62.49528474008312,21.004057873102166,50.98420948266033,835,36,8475,962904,58.91579108496183,0,1
Russia,2010,Biomass,63588.26590935395,37100.76642548372,6595535805.9053545,773392841,176639554848777.97,621706.3720290861,77224.4829871407,88526.01472728181,124713.31976837089,190355,1,4209750662.7530317,0,33.25537574713111,2638.706878669794,219.07233526919242,4.97202439975719,49.19654230160877,30.838219107227005,91.48418883776841,764.8929923447513,0.5110718155214685,0.2614593857922256,31549009.5848428,354225599.76096165,9.133133151094187,0,8.953447794300606,40.13710226676772,1,703,1.3076400686921663,0,0,6.914583833004739,79.55956215554517,53.27782856830361,0,2.764497288557406,8.40413740229091,9.024770471967006,1.9994440905698085,7.668730194977372,48.987444408303716,59.602458456053455,42.80912365853746,669,91,4616,138972,19.795668956209987,1,1
Japan,2022,Hydro,96338.16036483944,13640.229428716077,4533886496.252606,359282853,40219193369493.16,885736.8876764002,36694.73895283949,95984.18634020138,478153.9324404964,544529,1,4696545341.590532,1,14.247930590045058,1299.9067319274175,137.99485508712792,14.708067422073622,63.80448687310442,59.00426202549577,46.15228516179154,341.0834918455639,0.7116729938291829,0.20197391448178487,329908232.14862406,538796115.5235606,8.572469391764857,1,9.577552040341708,48.08468367640025,0,596,0.1312341117207283,1,1,45.86330793945128,54.58052678973534,87.65637927870797,1,3.512893988551445,3.3955022264774373,6.69479034444422,2.366978839216689,2.235766700163768,54.390760878138686,56.49214098037455,92.7698488165133,982,24,6881,28781,32.98588632771092,0,0
France,2001,Geothermal,6716.523102243274,18468.34012699485,8061005566.796892,837480624,124918677242892.48,214818.86750123982,92025.98342958884,98314.95239750473,168977.19850820774,510364,0,3431374064.759374,1,18.666335823013426,233.76180213874824,195.76341621357972,1.4902904787968818,52.16330040901676,78.58773463146613,46.179667802477255,428.1078233243211,0.14965120443406443,0.06420964853992678,631221365.8543643,834583715.703051,0.1221600731980177,1,44.43079332370854,23.986226254986477,1,700,6.320821305906597,0,1,14.910893781569756,57.796320488136175,89.90871489803034,0,8.004639476166307,5.585525425000114,3.4186252971078113,8.515808026239402,2.400338850877608,37.72189767142814,32.525956218855754,62.31222518177666,388,14,362,226435,1.3688538296037223,0,1
Germany,2003,Solar,81326.27603765515,23764.1883367578,4071323706.538915,204048611,172733866701893.44,790301.011139024,4632.31248680064,35108.65428091714,847936.4076001265,379723,1,7058845890.952931,1,-3.711484634552705,1641.181293829521,163.02692554346078,12.71491270231874,82.93238360174233,22.941742024230372,93.58957971946785,567.9967361684633,0.4398124874558764,0.0524733185867441,912797388.0819057,906559249.7405925,3.1487808097697334,0,15.632776388801528,31.012162792926357,0,425,9.010791607333289,0,0,25.227335397911443,23.824225252854138,53.014926410166716,0,7.374375645090544,8.398588842139112,7.810682513039383,2.8492748609700804,6.126266854732753,7.900694185937573,15.349537908754996,38.08712588993377,308,34,6887,801055,14.976707256357635,1,0
Germany,2017,Biomass,74040.521501217,792.5175965137312,1142778725.769061,599068135,92628131690500.14,496437.0469178355,9425.854610315384,12666.466217207651,213895.25204234352,45199,1,1367472092.5214522,1,11.269159372531082,1770.3885553991304,280.6215270648801,1.7891198713925567,20.203034904199647,9.118407123898088,24.390218863701364,909.7136276004725,0.2884248996903921,0.3247522324519316,619549149.8032115,68409531.643299,9.11062139297205,0,49.99669357950969,83.86754485469964,1,129,3.6728822961013528,1,1,60.76041576551277,37.69996616142694,25.269334534427934,1,7.568486375084006,4.331307253163389,4.244193516506632,6.596474464163176,7.596629633852271,72.51473546667361,29.918486370794962,92.57878372732597,363,20,4411,223633,30.35386546148564,1,1
USA,2006,Hydro,81708.69438906695,22391.577004620915,3216402623.7770877,137393392,99367261243245.33,812771.7122061717,25181.48188575143,71844.15920731043,947026.8904275207,295082,1,3648364603.0388184,0,30.710400231159518,2373.4422646237026,175.70936754980835,10.315439542926887,47.27215011357053,6.161583416240846,86.11228761615456,204.6195237113681,0.4937115959143542,0.4121122645482011,548748664.1910475,112441126.83424371,7.298300361051373,0,48.56320573060664,73.95766256381225,0,195,2.5374594275690656,1,1,29.076879002540046,30.271118678458066,57.88351548434329,1,5.160634688229461,0.8172055484772256,4.887361525372796,1.8606029230552146,5.594752023273485,85.34777591153771,15.937064573089055,30.577601760984628,992,94,3180,876676,11.559338450302548,1,1
